SRR11106427	cortex-p001-cb_155
SRR11106428	cortex-p001-cb_154
SRR11106429	cortex-p001-cb_153
SRR11106431	cortex-p001-cb_151
SRR11106432	cortex-p001-cb_016
SRR11106433	cortex-p001-cb_150
SRR11106434	cortex-p001-cb_149
SRR11106437	cortex-p001-cb_146
SRR11106438	cortex-p001-cb_145
SRR11106439	cortex-p001-cb_144
SRR11106440	cortex-p001-cb_143
SRR11106441	cortex-p001-cb_142
SRR11106445	cortex-p001-cb_139
SRR11106446	cortex-p001-cb_138
SRR11106447	cortex-p001-cb_137
SRR11106448	cortex-p001-cb_136
SRR11106449	cortex-p001-cb_135
SRR11106451	cortex-p001-cb_133
SRR11106452	cortex-p001-cb_132
SRR11106453	cortex-p001-cb_131
SRR11106455	cortex-p056-cb_160
SRR11106456	cortex-p056-cb_159
SRR11106457	cortex-p056-cb_158
SRR11106458	cortex-p056-cb_157
SRR11106459	cortex-p056-cb_156
SRR11106461	cortex-p056-cb_154
SRR11106462	cortex-p056-cb_153
SRR11106463	cortex-p056-cb_152
SRR11106464	cortex-p056-cb_151
SRR11106466	cortex-p056-cb_150
SRR11106467	cortex-p056-cb_149
SRR11106468	cortex-p056-cb_148
SRR11106469	cortex-p056-cb_147
SRR11106470	cortex-p056-cb_146
SRR11106471	cortex-p056-cb_145
SRR11106472	cortex-p056-cb_144
SRR11106473	cortex-p056-cb_143
SRR11106474	cortex-p056-cb_142
SRR11106475	cortex-p056-cb_141
SRR11106477	cortex-p056-cb_140
SRR11106478	cortex-p056-cb_139
SRR11106479	cortex-p056-cb_138
SRR11106480	cortex-p056-cb_137
SRR11106481	cortex-p056-cb_136
SRR11106482	cortex-p056-cb_135
SRR11106483	cortex-p056-cb_134
SRR11106484	cortex-p056-cb_133
SRR11106485	cortex-p056-cb_132
SRR11106488	cortex-p001-cb_215
SRR11106489	cortex-p001-cb_214
SRR11106490	cortex-p001-cb_213
SRR11106492	cortex-p001-cb_211
SRR11106493	cortex-p001-cb_022
SRR11106494	cortex-p001-cb_210
SRR11106496	cortex-p001-cb_208
SRR11106497	cortex-p001-cb_207
SRR11106498	cortex-p001-cb_206
SRR11106499	cortex-p001-cb_205
SRR11106500	cortex-p001-cb_204
SRR11106501	cortex-p001-cb_203
SRR11106502	cortex-p001-cb_202
SRR11106503	cortex-p001-cb_201
SRR11106504	cortex-p001-cb_021
SRR11106505	cortex-p001-cb_003
SRR11106506	cortex-p001-cb_200
SRR11106507	cortex-p001-cb_199
SRR11106508	cortex-p001-cb_198
SRR11106509	cortex-p001-cb_197
SRR11106510	cortex-p001-cb_196
SRR11106515	cortex-p001-cb_191
SRR11106516	cortex-p001-cb_020
SRR11106517	cortex-p001-cb_190
SRR11106522	cortex-p056-cb_045
SRR11106523	cortex-p056-cb_044
SRR11106524	cortex-p056-cb_043
SRR11106525	cortex-p056-cb_042
SRR11118092	hippocampus-p028-cb_068
SRR11118093	hippocampus-p028-cb_067
SRR11118094	hippocampus-p028-cb_066
SRR11118096	hippocampus-p028-cb_064
SRR11118097	hippocampus-p028-cb_063
SRR11118098	cortex-p309-bc_072
SRR11118099	hippocampus-p007-cb_110
SRR11118100	hippocampus-p007-cb_109
SRR11118101	hippocampus-p007-cb_108
SRR11118102	hippocampus-p007-cb_107
SRR11118103	hippocampus-p007-cb_106
SRR11118104	hippocampus-p007-cb_105
SRR11118105	hippocampus-p007-cb_104
SRR11118106	hippocampus-p007-cb_103
SRR11118107	hippocampus-p007-cb_102
SRR11118108	hippocampus-p007-cb_101
SRR11118110	hippocampus-p007-cb_100
SRR11118111	hippocampus-p007-cb_099
SRR11118112	hippocampus-p007-cb_098
SRR11118113	hippocampus-p007-cb_097
SRR11118114	hippocampus-p007-cb_096
SRR11118116	hippocampus-p007-cb_094
SRR11118119	hippocampus-p007-cb_091
SRR11118120	cortex-p309-bc_070
SRR11118127	hippocampus-p007-cb_084
SRR11118128	hippocampus-p007-cb_083
SRR11118129	hippocampus-p007-cb_082
SRR11118130	hippocampus-p001-cb_254
SRR11118132	hippocampus-p001-cb_252
SRR11118133	hippocampus-p001-cb_251
SRR11118134	hippocampus-p001-cb_250
SRR11118135	hippocampus-p001-cb_249
SRR11118137	hippocampus-p001-cb_248
SRR11118138	hippocampus-p001-cb_247
SRR11118139	hippocampus-p001-cb_246
SRR11118140	hippocampus-p001-cb_245
SRR11118141	hippocampus-p001-cb_244
SRR11118142	hippocampus-p001-cb_243
SRR11118143	hippocampus-p001-cb_242
SRR11118145	hippocampus-p001-cb_240
SRR11118146	hippocampus-p001-cb_239
SRR11118147	cortex-p309-bc_056
SRR11118148	hippocampus-p001-cb_238
SRR11118149	hippocampus-p001-cb_237
SRR11118150	hippocampus-p001-cb_236
SRR11118151	hippocampus-p001-cb_235
SRR11118152	hippocampus-p001-cb_234
SRR11118153	hippocampus-p001-cb_233
SRR11118154	hippocampus-p001-cb_232
SRR11118156	hippocampus-p001-cb_230
SRR11118157	hippocampus-p001-cb_229
SRR11118158	cortex-p309-bc_055
SRR11118159	hippocampus-p001-cb_228
SRR11118160	hippocampus-p001-cb_227
SRR11118161	hippocampus-p001-cb_226
SRR11118162	cortex-p056-cb_284
SRR11118164	cortex-p347-cb_099
SRR11118165	cortex-p347-cb_098
SRR11118166	cortex-p347-cb_097
SRR11118167	cortex-p347-cb_096
SRR11118168	cortex-p347-cb_095
SRR11118170	cortex-p347-cb_093
SRR11118171	cortex-p347-cb_092
SRR11118173	cortex-p309-bc_022
SRR11118174	cortex-p347-cb_090
SRR11118175	cortex-p347-cb_089
SRR11118179	cortex-p347-cb_085
SRR11118180	cortex-p347-cb_084
SRR11118181	cortex-p347-cb_083
SRR11118182	cortex-p347-cb_082
SRR11118183	cortex-p347-cb_081
SRR11118184	cortex-p309-bc_021
SRR11118185	cortex-p347-cb_080
SRR11118186	cortex-p347-cb_079
SRR11118193	cortex-p347-cb_072
SRR11118195	cortex-p309-bc_020
SRR11118196	cortex-p347-cb_070
SRR11118197	cortex-p347-cb_069
SRR11118198	cortex-p347-cb_068
SRR11118199	cortex-p347-cb_067
SRR11118200	cortex-p347-cb_066
SRR11118205	cortex-p347-cb_061
SRR11118206	cortex-p309-bc_019
SRR11118207	cortex-p347-cb_060
SRR11118208	cortex-p347-cb_059
SRR11118209	cortex-p347-cb_058
SRR11118210	cortex-p347-cb_057
SRR11118211	cortex-p347-cb_056
SRR11118212	cortex-p347-cb_055
SRR11118213	cortex-p347-cb_054
SRR11118214	cortex-p347-cb_053
SRR11118216	cortex-p347-cb_051
SRR11118217	cortex-p309-bc_018
SRR11118218	cortex-p347-cb_050
SRR11118221	cortex-p347-cb_047
SRR11118222	cortex-p347-cb_046
SRR11118223	cortex-p347-cb_045
SRR11118224	cortex-p347-cb_044
SRR11118226	cortex-p347-cb_013
SRR11118227	cortex-p347-cb_012
SRR11118228	cortex-p347-cb_011
SRR11118229	cortex-p309-bc_014
SRR11118230	cortex-p347-cb_010
SRR11118231	cortex-p347-cb_009
SRR11118233	cortex-p347-cb_007
SRR11118234	cortex-p347-cb_006
SRR11118235	cortex-p347-cb_005
SRR11118236	cortex-p347-cb_004
SRR11118238	cortex-p347-cb_002
SRR11118239	cortex-p347-cb_001
SRR11118240	cortex-p309-bc_013
SRR11118242	cortex-p309-bc_192
SRR11118243	cortex-p309-bc_191
SRR11118245	cortex-p309-bc_189
SRR11118255	cortex-p309-bc_180
SRR11118256	cortex-p309-bc_179
SRR11118257	cortex-p309-bc_178
SRR11118258	hippocampus-p007-cb_023
SRR11118259	hippocampus-p007-cb_022
SRR11118260	hippocampus-p007-cb_021
SRR11118261	cortex-p309-bc_063
SRR11118262	cortex-p056-cb_288
SRR11118263	hippocampus-p007-cb_020
SRR11118264	hippocampus-p007-cb_019
SRR11118265	hippocampus-p007-cb_018
SRR11118266	hippocampus-p007-cb_017
SRR11118268	hippocampus-p007-cb_015
SRR11118269	hippocampus-p007-cb_014
SRR11118270	hippocampus-p007-cb_013
SRR11118271	hippocampus-p007-cb_012
SRR11118272	hippocampus-p007-cb_011
SRR11118273	cortex-p309-bc_062
SRR11118274	hippocampus-p007-cb_010
SRR11118275	hippocampus-p007-cb_009
SRR11118276	hippocampus-p007-cb_008
SRR11118277	hippocampus-p007-cb_007
SRR11118278	hippocampus-p007-cb_006
SRR11118279	hippocampus-p007-cb_005
SRR11118280	hippocampus-p007-cb_004
SRR11118281	hippocampus-p007-cb_003
SRR11118282	hippocampus-p007-cb_002
SRR11118283	hippocampus-p007-cb_001
SRR11118285	hippocampus-p001-cb_288
SRR11118286	hippocampus-p001-cb_287
SRR11118290	hippocampus-p001-cb_023
SRR11118291	hippocampus-p001-cb_022
SRR11118292	hippocampus-p001-cb_021
SRR11118293	hippocampus-p001-cb_020
SRR11118294	hippocampus-p001-cb_019
SRR11118295	cortex-p309-bc_034
SRR11118296	hippocampus-p001-cb_018
SRR11118297	hippocampus-p001-cb_017
SRR11118299	hippocampus-p001-cb_015
SRR11118300	hippocampus-p001-cb_014
SRR11118301	hippocampus-p001-cb_013
SRR11118302	hippocampus-p001-cb_012
SRR11118303	hippocampus-p001-cb_011
SRR11118304	hippocampus-p001-cb_010
SRR11118305	hippocampus-p001-cb_009
SRR11118306	cortex-p309-bc_033
SRR11118307	cortex-p056-cb_285
SRR11118310	hippocampus-p001-cb_006
SRR11118311	hippocampus-p001-cb_005
SRR11118312	hippocampus-p001-cb_004
SRR11118313	hippocampus-p001-cb_003
SRR11118314	hippocampus-p001-cb_002
SRR11118316	cortex-p347-cb_192
SRR11118317	cortex-p347-cb_191
SRR11118318	cortex-p309-bc_032
SRR11118321	cortex-p347-cb_188
SRR11118323	hippocampus-p001-cb_196
SRR11118324	hippocampus-p001-cb_195
SRR11118325	hippocampus-p001-cb_194
SRR11118326	hippocampus-p001-cb_193
SRR11118327	hippocampus-p001-cb_192
SRR11118328	hippocampus-p001-cb_191
SRR11118330	hippocampus-p001-cb_189
SRR11118331	cortex-p309-bc_051
SRR11118332	hippocampus-p001-cb_188
SRR11118333	hippocampus-p001-cb_187
SRR11118338	hippocampus-p001-cb_182
SRR11118340	hippocampus-p001-cb_180
SRR11118342	cortex-p309-bc_050
SRR11118344	hippocampus-p001-cb_177
SRR11118345	hippocampus-p001-cb_176
SRR11118346	hippocampus-p001-cb_175
SRR11118347	hippocampus-p001-cb_174
SRR11118348	hippocampus-p001-cb_173
SRR11118349	hippocampus-p001-cb_172
SRR11118350	hippocampus-p001-cb_171
SRR11118358	cortex-p309-bc_037
SRR11118360	hippocampus-p001-cb_047
SRR11118361	hippocampus-p001-cb_046
SRR11118362	hippocampus-p001-cb_045
SRR11118363	hippocampus-p001-cb_044
SRR11118364	hippocampus-p001-cb_043
SRR11118365	hippocampus-p001-cb_042
SRR11118366	hippocampus-p001-cb_041
SRR11118367	hippocampus-p001-cb_040
SRR11118369	cortex-p309-bc_036
SRR11118370	hippocampus-p001-cb_038
SRR11118374	hippocampus-p001-cb_034
SRR11118375	hippocampus-p001-cb_033
SRR11118376	hippocampus-p001-cb_032
SRR11118377	hippocampus-p001-cb_031
SRR11118378	hippocampus-p001-cb_030
SRR11118379	hippocampus-p001-cb_029
SRR11118380	cortex-p309-bc_035
SRR11118381	hippocampus-p001-cb_028
SRR11118382	hippocampus-p001-cb_027
SRR11118383	hippocampus-p001-cb_026
SRR11118386	hippocampus-p056-cb_032
SRR11118387	hippocampus-p056-cb_031
SRR11118388	hippocampus-p056-cb_030
SRR11118389	hippocampus-p056-cb_029
SRR11118390	hippocampus-p056-cb_028
SRR11118391	hippocampus-p056-cb_027
SRR11118393	hippocampus-p056-cb_025
SRR11118394	cortex-p309-bc_119
SRR11118395	cortex-p309-bc_118
SRR11118396	cortex-p309-bc_117
SRR11118397	cortex-p309-bc_116
SRR11118399	cortex-p309-bc_114
SRR11118400	cortex-p309-bc_113
SRR11118401	cortex-p309-bc_005
SRR11118402	cortex-p309-bc_112
SRR11118403	cortex-p309-bc_111
SRR11118405	cortex-p309-bc_109
SRR11118406	cortex-p309-bc_108
SRR11118407	cortex-p309-bc_107
SRR11118408	cortex-p309-bc_106
SRR11118409	cortex-p309-bc_105
SRR11118410	cortex-p309-bc_104
SRR11118411	cortex-p309-bc_103
SRR11118412	cortex-p309-bc_004
SRR11118413	cortex-p309-bc_102
SRR11118414	cortex-p309-bc_101
SRR11118415	cortex-p309-bc_100
SRR11118416	cortex-p309-bc_099
SRR11118417	cortex-p309-bc_098
SRR11118418	cortex-p309-bc_097
SRR11118419	cortex-p309-bc_096
SRR11118422	cortex-p309-bc_093
SRR11118423	cortex-p309-bc_003
SRR11118426	hippocampus-p001-cb_123
SRR11118427	hippocampus-p001-cb_220
SRR11118428	hippocampus-p001-cb_219
SRR11118429	cortex-p309-bc_054
SRR11118430	hippocampus-p001-cb_218
SRR11118431	hippocampus-p001-cb_217
SRR11118433	hippocampus-p001-cb_215
SRR11118434	hippocampus-p001-cb_214
SRR11118435	hippocampus-p001-cb_213
SRR11118436	hippocampus-p001-cb_212
SRR11118438	hippocampus-p001-cb_210
SRR11118439	hippocampus-p001-cb_209
SRR11118441	cortex-p056-cb_287
SRR11118442	hippocampus-p001-cb_208
SRR11118443	hippocampus-p001-cb_207
SRR11118445	hippocampus-p001-cb_205
SRR11118446	hippocampus-p001-cb_204
SRR11118447	hippocampus-p001-cb_203
SRR11118448	hippocampus-p001-cb_202
SRR11118449	hippocampus-p001-cb_201
SRR11118450	hippocampus-p001-cb_200
SRR11118451	hippocampus-p001-cb_199
SRR11118452	cortex-p309-bc_052
SRR11118453	hippocampus-p001-cb_198
SRR11118454	cortex-p347-cb_129
SRR11118455	cortex-p347-cb_128
SRR11118457	cortex-p347-cb_126
SRR11118458	cortex-p347-cb_125
SRR11118459	cortex-p347-cb_124
SRR11118460	cortex-p347-cb_123
SRR11118461	cortex-p347-cb_122
SRR11118462	cortex-p347-cb_121
SRR11118464	cortex-p347-cb_120
SRR11118465	cortex-p347-cb_119
SRR11118466	cortex-p347-cb_118
SRR11118467	cortex-p347-cb_117
SRR11118468	cortex-p347-cb_116
SRR11118470	cortex-p347-cb_114
SRR11118471	cortex-p347-cb_113
SRR11118472	cortex-p347-cb_112
SRR11118473	cortex-p347-cb_111
SRR11118474	cortex-p309-bc_024
SRR11118475	cortex-p347-cb_110
SRR11118476	cortex-p347-cb_109
SRR11118477	cortex-p347-cb_108
SRR11118478	cortex-p347-cb_107
SRR11118479	cortex-p347-cb_106
SRR11118480	cortex-p347-cb_105
SRR11118481	cortex-p347-cb_104
SRR11118482	cortex-p347-cb_103
SRR11118483	cortex-p347-cb_102
SRR11118485	cortex-p309-bc_023
SRR11118487	cortex-p347-cb_157
SRR11118488	cortex-p347-cb_156
SRR11118489	cortex-p347-cb_155
SRR11118490	cortex-p347-cb_154
SRR11118491	cortex-p347-cb_153
SRR11118492	cortex-p347-cb_152
SRR11118493	cortex-p347-cb_151
SRR11118494	cortex-p309-bc_028
SRR11118495	cortex-p347-cb_150
SRR11118496	cortex-p347-cb_149
SRR11118499	cortex-p347-cb_146
SRR11118502	cortex-p347-cb_143
SRR11118503	cortex-p347-cb_142
SRR11118504	cortex-p347-cb_141
SRR11118506	cortex-p347-cb_140
SRR11118507	cortex-p347-cb_139
SRR11118508	cortex-p347-cb_138
SRR11118509	cortex-p347-cb_137
SRR11118512	cortex-p347-cb_134
SRR11118514	cortex-p347-cb_132
SRR11118515	cortex-p347-cb_131
SRR11118516	cortex-p309-bc_026
SRR11118517	cortex-p347-cb_130
SRR11118518	cortex-p347-cb_042
SRR11118519	cortex-p347-cb_041
SRR11118520	cortex-p309-bc_017
SRR11118521	cortex-p347-cb_040
SRR11118523	cortex-p347-cb_038
SRR11118525	cortex-p347-cb_036
SRR11118526	cortex-p347-cb_035
SRR11118527	cortex-p347-cb_034
SRR11118528	cortex-p347-cb_033
SRR11118529	cortex-p347-cb_032
SRR11118530	cortex-p347-cb_031
SRR11118531	cortex-p309-bc_016
SRR11118533	cortex-p347-cb_029
SRR11118534	cortex-p347-cb_028
SRR11118535	cortex-p347-cb_027
SRR11118536	cortex-p347-cb_026
SRR11118537	cortex-p347-cb_025
SRR11118538	cortex-p347-cb_024
SRR11118539	cortex-p347-cb_023
SRR11118540	cortex-p347-cb_022
SRR11118542	cortex-p309-bc_015
SRR11118543	cortex-p347-cb_020
SRR11118545	cortex-p347-cb_018
SRR11118546	cortex-p347-cb_017
SRR11118547	cortex-p347-cb_016
SRR11118551	hippocampus-p001-cb_282
SRR11118558	hippocampus-p001-cb_276
SRR11118559	hippocampus-p001-cb_275
SRR11118560	hippocampus-p001-cb_274
SRR11118561	hippocampus-p001-cb_273
SRR11118562	hippocampus-p001-cb_272
SRR11118563	hippocampus-p001-cb_271
SRR11118564	hippocampus-p001-cb_270
SRR11118569	hippocampus-p001-cb_266
SRR11118571	hippocampus-p001-cb_264
SRR11118572	hippocampus-p001-cb_263
SRR11118573	hippocampus-p001-cb_262
SRR11118574	hippocampus-p001-cb_261
SRR11118575	hippocampus-p001-cb_260
SRR11118576	hippocampus-p001-cb_259
SRR11118577	cortex-p309-bc_058
SRR11118578	hippocampus-p001-cb_258
SRR11118580	hippocampus-p001-cb_256
SRR11118581	hippocampus-p001-cb_255
SRR11118582	hippocampus-p001-cb_168
SRR11118583	hippocampus-p001-cb_167
SRR11118584	hippocampus-p001-cb_166
SRR11118585	hippocampus-p001-cb_165
SRR11118586	hippocampus-p001-cb_164
SRR11118587	hippocampus-p001-cb_163
SRR11118588	hippocampus-p001-cb_162
SRR11118589	hippocampus-p001-cb_161
SRR11118590	hippocampus-p001-cb_160
SRR11118592	cortex-p309-bc_048
SRR11118594	hippocampus-p001-cb_157
SRR11118595	hippocampus-p001-cb_156
SRR11118596	hippocampus-p001-cb_155
SRR11118597	hippocampus-p001-cb_154
SRR11118598	hippocampus-p001-cb_153
SRR11118599	hippocampus-p001-cb_152
SRR11118600	hippocampus-p001-cb_151
SRR11118601	hippocampus-p001-cb_150
SRR11118602	hippocampus-p001-cb_149
SRR11118603	cortex-p309-bc_047
SRR11118604	hippocampus-p001-cb_148
SRR11118605	hippocampus-p001-cb_147
SRR11118606	hippocampus-p001-cb_146
SRR11118607	hippocampus-p001-cb_145
SRR11118608	hippocampus-p001-cb_144
SRR11118609	hippocampus-p001-cb_143
SRR11118610	hippocampus-p001-cb_142
SRR11118611	hippocampus-p001-cb_141
SRR11118612	hippocampus-p001-cb_140
SRR11118613	hippocampus-p001-cb_139
SRR11118614	cortex-p309-bc_148
SRR11118616	cortex-p309-bc_146
SRR11118618	cortex-p309-bc_144
SRR11118619	cortex-p309-bc_143
SRR11118620	cortex-p309-bc_008
SRR11118621	cortex-p309-bc_142
SRR11118622	cortex-p309-bc_141
SRR11118623	cortex-p309-bc_140
SRR11118624	cortex-p309-bc_139
SRR11118625	cortex-p309-bc_138
SRR11118627	cortex-p309-bc_136
SRR11118628	cortex-p309-bc_135
SRR11118629	cortex-p309-bc_134
SRR11118630	cortex-p309-bc_133
SRR11118631	cortex-p309-bc_007
SRR11118633	cortex-p309-bc_131
SRR11118634	cortex-p309-bc_130
SRR11118635	cortex-p309-bc_129
SRR11118636	cortex-p309-bc_128
SRR11118637	cortex-p309-bc_127
SRR11118640	cortex-p309-bc_124
SRR11118642	cortex-p309-bc_006
SRR11118643	cortex-p309-bc_122
SRR11118644	cortex-p309-bc_121
SRR11118645	cortex-p309-bc_120
SRR11118646	hippocampus-p056-cb_024
SRR11118647	hippocampus-p056-cb_023
SRR11118649	hippocampus-p056-cb_022
SRR11118650	hippocampus-p056-cb_021
SRR11118651	hippocampus-p056-cb_020
SRR11118652	hippocampus-p056-cb_019
SRR11118653	hippocampus-p056-cb_018
SRR11118654	hippocampus-p056-cb_017
SRR11118655	hippocampus-p056-cb_016
SRR11118656	hippocampus-p056-cb_015
SRR11118657	hippocampus-p056-cb_014
SRR11118658	hippocampus-p056-cb_013
SRR11118660	hippocampus-p056-cb_012
SRR11118661	hippocampus-p056-cb_011
SRR11118662	hippocampus-p056-cb_010
SRR11118663	hippocampus-p056-cb_009
SRR11118664	hippocampus-p056-cb_008
SRR11118665	hippocampus-p056-cb_007
SRR11118666	hippocampus-p056-cb_006
SRR11118667	hippocampus-p056-cb_005
SRR11118668	hippocampus-p056-cb_004
SRR11118669	hippocampus-p056-cb_003
SRR11118672	hippocampus-p056-cb_001
SRR11118673	hippocampus-p028-cb_096
SRR11118674	hippocampus-p028-cb_095
SRR11118675	hippocampus-p028-cb_094
SRR11118677	hippocampus-p028-cb_092
SRR11118678	hippocampus-p007-cb_168
SRR11118679	hippocampus-p007-cb_167
SRR11118680	hippocampus-p007-cb_166
SRR11118681	hippocampus-p007-cb_165
SRR11118682	hippocampus-p007-cb_164
SRR11118683	hippocampus-p007-cb_163
SRR11118684	hippocampus-p007-cb_162
SRR11118685	hippocampus-p007-cb_161
SRR11118687	hippocampus-p007-cb_160
SRR11118688	hippocampus-p007-cb_159
SRR11118690	hippocampus-p007-cb_157
SRR11118691	hippocampus-p007-cb_156
SRR11118692	hippocampus-p007-cb_155
SRR11118693	hippocampus-p007-cb_154
SRR11118694	hippocampus-p007-cb_153
SRR11118695	hippocampus-p007-cb_152
SRR11118696	hippocampus-p007-cb_151
SRR11118698	hippocampus-p007-cb_150
SRR11118699	hippocampus-p007-cb_149
SRR11118700	hippocampus-p007-cb_148
SRR11118702	hippocampus-p007-cb_146
SRR11118703	hippocampus-p007-cb_145
SRR11118704	hippocampus-p007-cb_144
SRR11118705	hippocampus-p007-cb_143
SRR11118706	hippocampus-p007-cb_142
SRR11118707	hippocampus-p007-cb_141
SRR11118709	hippocampus-p007-cb_140
SRR11118710	hippocampus-p001-cb_109
SRR11118713	hippocampus-p001-cb_108
SRR11118715	hippocampus-p001-cb_106
SRR11118716	hippocampus-p001-cb_105
SRR11118717	hippocampus-p001-cb_104
SRR11118718	hippocampus-p001-cb_103
SRR11118719	hippocampus-p001-cb_102
SRR11118720	hippocampus-p001-cb_101
SRR11118721	hippocampus-p001-cb_100
SRR11118722	hippocampus-p001-cb_099
SRR11118724	hippocampus-p001-cb_098
SRR11118725	hippocampus-p001-cb_097
SRR11118734	cortex-p309-bc_041
SRR11118739	hippocampus-p001-cb_084
SRR11118740	hippocampus-p001-cb_083
SRR11118741	hippocampus-p001-cb_082
SRR11118742	cortex-p309-bc_046
SRR11118744	hippocampus-p001-cb_137
SRR11118745	hippocampus-p001-cb_136
SRR11118746	hippocampus-p001-cb_135
SRR11118747	hippocampus-p001-cb_134
SRR11118748	hippocampus-p001-cb_133
SRR11118749	hippocampus-p001-cb_132
SRR11118750	hippocampus-p001-cb_131
SRR11118752	hippocampus-p001-cb_129
SRR11118753	cortex-p309-bc_045
SRR11118754	hippocampus-p001-cb_128
SRR11118755	hippocampus-p001-cb_127
SRR11118756	hippocampus-p001-cb_126
SRR11118757	hippocampus-p001-cb_125
SRR11118758	hippocampus-p001-cb_124
SRR11118759	hippocampus-p001-cb_225
SRR11118760	hippocampus-p001-cb_224
SRR11118761	hippocampus-p001-cb_223
SRR11118762	hippocampus-p001-cb_222
SRR11118763	hippocampus-p001-cb_221
SRR11118765	hippocampus-p001-cb_122
SRR11118766	hippocampus-p001-cb_121
SRR11118767	hippocampus-p001-cb_120
SRR11118768	hippocampus-p001-cb_119
SRR11118769	cortex-p309-bc_044
SRR11118770	hippocampus-p001-cb_118
SRR11118771	hippocampus-p001-cb_117
SRR11118772	hippocampus-p001-cb_116
SRR11118773	hippocampus-p001-cb_115
SRR11118774	hippocampus-p001-cb_114
SRR11118775	hippocampus-p001-cb_113
SRR11118776	hippocampus-p001-cb_112
SRR11118777	hippocampus-p001-cb_111
SRR11118778	hippocampus-p001-cb_110
SRR11118779	hippocampus-p028-cb_033
SRR11118781	hippocampus-p028-cb_031
SRR11118782	hippocampus-p028-cb_030
SRR11118783	hippocampus-p028-cb_029
SRR11118784	cortex-p309-bc_083
SRR11118785	cortex-p309-bc_002
SRR11118787	hippocampus-p028-cb_027
SRR11118788	hippocampus-p028-cb_026
SRR11118789	hippocampus-p028-cb_025
SRR11118790	hippocampus-p028-cb_024
SRR11118791	hippocampus-p028-cb_023
SRR11118793	hippocampus-p028-cb_021
SRR11118795	hippocampus-p028-cb_019
SRR11118796	cortex-p309-bc_082
SRR11118797	hippocampus-p028-cb_018
SRR11118798	hippocampus-p028-cb_017
SRR11118799	hippocampus-p028-cb_016
SRR11118800	hippocampus-p028-cb_015
SRR11118802	hippocampus-p028-cb_013
SRR11118803	hippocampus-p028-cb_012
SRR11118804	hippocampus-p028-cb_011
SRR11118806	hippocampus-p028-cb_009
SRR11118808	hippocampus-p028-cb_008
SRR11118809	hippocampus-p028-cb_007
SRR11118810	hippocampus-p028-cb_006
SRR11118813	hippocampus-p028-cb_003
SRR11118816	hippocampus-p007-cb_192
SRR11118817	hippocampus-p007-cb_191
SRR11118818	cortex-p309-bc_080
SRR11118819	hippocampus-p007-cb_190
SRR11118820	hippocampus-p007-cb_189
SRR11118821	hippocampus-p007-cb_188
SRR11118823	hippocampus-p007-cb_186
SRR11118824	hippocampus-p007-cb_185
SRR11118825	hippocampus-p007-cb_184
SRR11118826	hippocampus-p007-cb_183
SRR11118829	cortex-p309-bc_079
SRR11118830	hippocampus-p007-cb_180
SRR11118831	hippocampus-p007-cb_179
SRR11118832	hippocampus-p007-cb_178
SRR11118833	hippocampus-p007-cb_177
SRR11118834	hippocampus-p007-cb_176
SRR11118835	hippocampus-p007-cb_175
SRR11118836	hippocampus-p007-cb_174
SRR11118837	hippocampus-p007-cb_173
SRR11118838	hippocampus-p007-cb_172
SRR11118839	hippocampus-p007-cb_171
SRR11118841	hippocampus-p007-cb_170
SRR11118842	hippocampus-p007-cb_169
SRR11118845	cortex-p309-bc_175
SRR11118846	cortex-p309-bc_174
SRR11118848	cortex-p309-bc_011
SRR11118853	cortex-p309-bc_168
SRR11118854	cortex-p309-bc_167
SRR11118855	cortex-p309-bc_166
SRR11118856	cortex-p309-bc_165
SRR11118859	cortex-p309-bc_010
SRR11118861	cortex-p309-bc_161
SRR11118862	cortex-p309-bc_160
SRR11118863	cortex-p309-bc_159
SRR11118864	cortex-p309-bc_158
SRR11118866	cortex-p309-bc_156
SRR11118867	cortex-p309-bc_155
SRR11118868	cortex-p309-bc_154
SRR11118869	cortex-p309-bc_153
SRR11118870	cortex-p309-bc_009
SRR11118871	cortex-p309-bc_152
SRR11118872	cortex-p309-bc_151
SRR11118873	cortex-p309-bc_150
SRR11118874	cortex-p309-bc_149
SRR11118875	hippocampus-p007-cb_081
SRR11118878	hippocampus-p007-cb_079
SRR11118885	hippocampus-p007-cb_072
SRR11118886	hippocampus-p007-cb_071
SRR11118887	cortex-p309-bc_068
SRR11118888	hippocampus-p007-cb_070
SRR11118889	hippocampus-p007-cb_069
SRR11118892	hippocampus-p007-cb_066
SRR11118897	hippocampus-p007-cb_061
SRR11118898	cortex-p309-bc_067
SRR11118900	hippocampus-p007-cb_059
SRR11118901	hippocampus-p007-cb_058
SRR11118902	hippocampus-p007-cb_057
SRR11118903	hippocampus-p007-cb_056
SRR11118904	hippocampus-p007-cb_055
SRR11118905	hippocampus-p007-cb_054
SRR11118906	hippocampus-p007-cb_053
SRR11118907	hippocampus-p007-cb_139
SRR11118908	hippocampus-p007-cb_138
SRR11118909	hippocampus-p007-cb_137
SRR11118910	hippocampus-p007-cb_136
SRR11118911	hippocampus-p007-cb_135
SRR11118912	hippocampus-p007-cb_134
SRR11118913	hippocampus-p007-cb_133
SRR11118915	hippocampus-p007-cb_131
SRR11118917	hippocampus-p007-cb_130
SRR11118918	hippocampus-p007-cb_129
SRR11118920	hippocampus-p007-cb_127
SRR11118921	hippocampus-p007-cb_126
